ensembl_id_mouse	gene_symbol	HGNC_symbol	ensembl_id_human	description
ENSMUSG00000029166	Mapre3	MAPRE3	ENSG00000084764	microtubule-associated protein, RP/EB family, member 3 [Source:MGI Symbol;Acc:MGI:2140967]
ENSMUSG00000032301	Psma4	PSMA4	ENSG00000041357	proteasome subunit alpha 4 [Source:MGI Symbol;Acc:MGI:1347060]
ENSMUSG00000043865	Tas2r118	TAS2R16	ENSG00000128519	taste receptor, type 2, member 118 [Source:MGI Symbol;Acc:MGI:2681247]
ENSMUSG00000056529	Ptafr	PTAFR	ENSG00000169403	platelet-activating factor receptor [Source:MGI Symbol;Acc:MGI:106066]
ENSMUSG00000018916	Csf2	CSF2	ENSG00000164400	colony stimulating factor 2 (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339752]
ENSMUSG00000040856	Dlk1	DLK1	ENSG00000185559	delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]
ENSMUSG00000037846	Rtkn2	RTKN2	ENSG00000182010	rhotekin 2 [Source:MGI Symbol;Acc:MGI:2158417]
ENSMUSG00000030495	Slc7a10	SLC7A10	ENSG00000130876	solute carrier family 7 (cationic amino acid transporter, y+ system), member 10 [Source:MGI Symbol;Acc:MGI:1858261]
ENSMUSG00000042978	Sbk1	SBK1	ENSG00000188322	SH3-binding kinase 1 [Source:MGI Symbol;Acc:MGI:2135937]
ENSMUSG00000056851	Pcbp2	PCBP2	ENSG00000197111	poly(rC) binding protein 2 [Source:MGI Symbol;Acc:MGI:108202]
ENSMUSG00000044453	Ffar1	FFAR1	ENSG00000126266	free fatty acid receptor 1 [Source:MGI Symbol;Acc:MGI:2684079]
ENSMUSG00000034263	Ints14	INTS14	ENSG00000138614	integrator complex subunit 14 [Source:MGI Symbol;Acc:MGI:1917132]
ENSMUSG00000021803	Cdhr1	CDHR1	ENSG00000148600	cadherin-related family member 1 [Source:MGI Symbol;Acc:MGI:2157782]
ENSMUSG00000025486	Sirt3	SIRT3	ENSG00000142082	sirtuin 3 [Source:MGI Symbol;Acc:MGI:1927665]
ENSMUSG00000055652	Klhl25	KLHL25	ENSG00000183655	kelch-like 25 [Source:MGI Symbol;Acc:MGI:2668031]
ENSMUSG00000030873	Scnn1b	SCNN1B	ENSG00000168447	sodium channel, nonvoltage-gated 1 beta [Source:MGI Symbol;Acc:MGI:104696]
ENSMUSG00000003809	Gcdh	GCDH	ENSG00000105607	glutaryl-Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:104541]
ENSMUSG00000029378	Areg	AREG	ENSG00000109321	amphiregulin [Source:MGI Symbol;Acc:MGI:88068]
ENSMUSG00000042254	Cilp	CILP	ENSG00000138615	cartilage intermediate layer protein, nucleotide pyrophosphohydrolase [Source:MGI Symbol;Acc:MGI:2444507]
ENSMUSG00000036295	Lrrn3	LRRN3	ENSG00000173114	leucine rich repeat protein 3, neuronal [Source:MGI Symbol;Acc:MGI:106036]
ENSMUSG00000021779	Thrb	THRB	ENSG00000151090	thyroid hormone receptor beta [Source:MGI Symbol;Acc:MGI:98743]
ENSMUSG00000039958	Etfbkmt	ETFBKMT	ENSG00000139160	electron transfer flavoprotein beta subunit lysine methyltransferase [Source:MGI Symbol;Acc:MGI:2443575]
ENSMUSG00000035933	Cog5	COG5	ENSG00000164597	component of oligomeric golgi complex 5 [Source:MGI Symbol;Acc:MGI:2145130]
ENSMUSG00000011148	Adssl1	ADSS1	ENSG00000185100	adenylosuccinate synthetase like 1 [Source:MGI Symbol;Acc:MGI:87947]
ENSMUSG00000056004	9330182L06Rik	ELAPOR2	ENSG00000164659	RIKEN cDNA 9330182L06 gene [Source:MGI Symbol;Acc:MGI:2443264]
ENSMUSG00000015083	C8g	C8G	ENSG00000176919	complement component 8, gamma polypeptide [Source:MGI Symbol;Acc:MGI:88237]
ENSMUSG00000043964	Orai3	ORAI3	ENSG00000175938	ORAI calcium release-activated calcium modulator 3 [Source:MGI Symbol;Acc:MGI:3039586]
ENSMUSG00000007570	Fance	FANCE	ENSG00000112039	Fanconi anemia, complementation group E [Source:MGI Symbol;Acc:MGI:1920025]
ENSMUSG00000039914	Coq10a	COQ10A	ENSG00000135469	coenzyme Q10A [Source:MGI Symbol;Acc:MGI:2684847]
ENSMUSG00000033478	Fam160b1	FAM160B1	ENSG00000151553	family with sequence similarity 160, member B1 [Source:MGI Symbol;Acc:MGI:2147545]
ENSMUSG00000019893	Ros1	ROS1	ENSG00000047936	Ros1 proto-oncogene [Source:MGI Symbol;Acc:MGI:97999]
ENSMUSG00000047371	Zfp768	ZNF768	ENSG00000169957	zinc finger protein 768 [Source:MGI Symbol;Acc:MGI:2384582]
ENSMUSG00000054034	Tceal5	TCEAL6	ENSG00000204071	transcription elongation factor A (SII)-like 5 [Source:MGI Symbol;Acc:MGI:3036236]
ENSMUSG00000054034	Tceal5	TCEAL5	ENSG00000204065	transcription elongation factor A (SII)-like 5 [Source:MGI Symbol;Acc:MGI:3036236]
ENSMUSG00000054034	Tceal5	TCEAL3	ENSG00000196507	transcription elongation factor A (SII)-like 5 [Source:MGI Symbol;Acc:MGI:3036236]
ENSMUSG00000041202	Pla2g2d	PLA2G2D	ENSG00000117215	phospholipase A2, group IID [Source:MGI Symbol;Acc:MGI:1341796]
ENSMUSG00000054003	Tdrd9	TDRD9	ENSG00000156414	tudor domain containing 9 [Source:MGI Symbol;Acc:MGI:1921941]
ENSMUSG00000027530	Fabp12	FABP12	ENSG00000197416	fatty acid binding protein 12 [Source:MGI Symbol;Acc:MGI:1922747]
ENSMUSG00000031667	Aktip	AKTIP	ENSG00000166971	thymoma viral proto-oncogene 1 interacting protein [Source:MGI Symbol;Acc:MGI:3693832]
ENSMUSG00000028744	Pqlc2	SLC66A1	ENSG00000040487	PQ loop repeat containing 2 [Source:MGI Symbol;Acc:MGI:2384837]
ENSMUSG00000026959	Grin1	GRIN1	ENSG00000176884	glutamate receptor, ionotropic, NMDA1 (zeta 1) [Source:MGI Symbol;Acc:MGI:95819]
ENSMUSG00000050148	Ubqln2	UBQLN2	ENSG00000188021	ubiquilin 2 [Source:MGI Symbol;Acc:MGI:1860283]
ENSMUSG00000041688	Amot	AMOT	ENSG00000126016	angiomotin [Source:MGI Symbol;Acc:MGI:108440]
ENSMUSG00000031629	Cenpu	CENPU	ENSG00000151725	centromere protein U [Source:MGI Symbol;Acc:MGI:1919126]
ENSMUSG00000049536	Tceal1	TCEAL1	ENSG00000172465	transcription elongation factor A (SII)-like 1 [Source:MGI Symbol;Acc:MGI:2385317]
ENSMUSG00000025647	Shisa5	SHISA5	ENSG00000164054	shisa family member 5 [Source:MGI Symbol;Acc:MGI:1915044]
ENSMUSG00000048236	Ovch2	OVCH2	ENSG00000183378	ovochymase 2 [Source:MGI Symbol;Acc:MGI:3045251]
ENSMUSG00000025527	Satl1	SATL1	ENSG00000184788	spermidine/spermine N1-acetyl transferase-like 1 [Source:MGI Symbol;Acc:MGI:1921059]
ENSMUSG00000048371	Pdp2	PDP2	ENSG00000172840	pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:MGI Symbol;Acc:MGI:1918878]
ENSMUSG00000032580	Rbm5	RBM5	ENSG00000003756	RNA binding motif protein 5 [Source:MGI Symbol;Acc:MGI:1933204]
ENSMUSG00000027552	E2f5	E2F5	ENSG00000133740	E2F transcription factor 5 [Source:MGI Symbol;Acc:MGI:105091]
ENSMUSG00000018707	Dync1h1	DYNC1H1	ENSG00000197102	dynein cytoplasmic 1 heavy chain 1 [Source:MGI Symbol;Acc:MGI:103147]
ENSMUSG00000050592	Fam78a	FAM78A	ENSG00000126882	family with sequence similarity 78, member A [Source:MGI Symbol;Acc:MGI:2443569]
ENSMUSG00000048022	Tmem229a	TMEM229A	ENSG00000234224	transmembrane protein 229A [Source:MGI Symbol;Acc:MGI:2442812]
ENSMUSG00000053746	Ptrh1	PTRH1	ENSG00000187024	peptidyl-tRNA hydrolase 1 homolog [Source:MGI Symbol;Acc:MGI:1913779]
ENSMUSG00000048834	Vstm2a	VSTM2A	ENSG00000170419	V-set and transmembrane domain containing 2A [Source:MGI Symbol;Acc:MGI:2384826]
ENSMUSG00000057842	Zfp595	ZNF727	ENSG00000214652	zinc finger protein 595 [Source:MGI Symbol;Acc:MGI:3040707]
ENSMUSG00000057842	Zfp595	ZNF736	ENSG00000234444	zinc finger protein 595 [Source:MGI Symbol;Acc:MGI:3040707]
ENSMUSG00000004056	Akt2	AKT2	ENSG00000105221	thymoma viral proto-oncogene 2 [Source:MGI Symbol;Acc:MGI:104874]
ENSMUSG00000037458	Azin1	AZIN1	ENSG00000155096	antizyme inhibitor 1 [Source:MGI Symbol;Acc:MGI:1859169]
ENSMUSG00000051243	Islr2	ISLR2	ENSG00000167178	immunoglobulin superfamily containing leucine-rich repeat 2 [Source:MGI Symbol;Acc:MGI:2444277]
ENSMUSG00000032320	Rcn2	RCN2	ENSG00000117906	reticulocalbin 2 [Source:MGI Symbol;Acc:MGI:1349765]
ENSMUSG00000059316	Slc27a4	SLC27A4	ENSG00000167114	solute carrier family 27 (fatty acid transporter), member 4 [Source:MGI Symbol;Acc:MGI:1347347]
ENSMUSG00000036139	Hoxc9	HOXC9	ENSG00000180806	homeobox C9 [Source:MGI Symbol;Acc:MGI:96199]
ENSMUSG00000039519	Cyp7b1	CYP7B1	ENSG00000172817	cytochrome P450, family 7, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:104978]
ENSMUSG00000024127	Prepl	PREPL	ENSG00000138078	prolyl endopeptidase-like [Source:MGI Symbol;Acc:MGI:2441932]
ENSMUSG00000037640	Zfp60	ZNF780A	ENSG00000197782	zinc finger protein 60 [Source:MGI Symbol;Acc:MGI:99207]
ENSMUSG00000030972	Acsm5	ACSM5	ENSG00000183549	acyl-CoA synthetase medium-chain family member 5 [Source:MGI Symbol;Acc:MGI:2444086]
ENSMUSG00000030269	Mtmr14	MTMR14	ENSG00000163719	myotubularin related protein 14 [Source:MGI Symbol;Acc:MGI:1916075]
ENSMUSG00000052446	Zfp961	ZNF101	ENSG00000181896	zinc finger protein 961 [Source:MGI Symbol;Acc:MGI:3583954]
ENSMUSG00000019970	Sgk1	SGK1	ENSG00000118515	serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol;Acc:MGI:1340062]
ENSMUSG00000021639	Gtf2h2	GTF2H2C	ENSG00000183474	general transcription factor II H, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1345669]
ENSMUSG00000021639	Gtf2h2	GTF2H2	ENSG00000145736	general transcription factor II H, polypeptide 2 [Source:MGI Symbol;Acc:MGI:1345669]
ENSMUSG00000048065	Cyb5r2	CYB5R2	ENSG00000166394	cytochrome b5 reductase 2 [Source:MGI Symbol;Acc:MGI:2444415]
ENSMUSG00000054191	Klf1	KLF1	ENSG00000105610	Kruppel-like factor 1 (erythroid) [Source:MGI Symbol;Acc:MGI:1342771]
ENSMUSG00000013921	Clip3	CLIP3	ENSG00000105270	CAP-GLY domain containing linker protein 3 [Source:MGI Symbol;Acc:MGI:1923936]
ENSMUSG00000036427	Gpi1	GPI	ENSG00000105220	glucose-6-phosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:95797]
ENSMUSG00000025889	Snca	SNCA	ENSG00000145335	synuclein, alpha [Source:MGI Symbol;Acc:MGI:1277151]
ENSMUSG00000036469	Marchf1	MARCHF1	ENSG00000145416	membrane associated ring-CH-type finger 1 [Source:MGI Symbol;Acc:MGI:1920175]
ENSMUSG00000025759	Mfsd8	MFSD8	ENSG00000164073	major facilitator superfamily domain containing 8 [Source:MGI Symbol;Acc:MGI:1919425]
ENSMUSG00000038156	Spon1	SPON1	ENSG00000262655	spondin 1, (f-spondin) extracellular matrix protein [Source:MGI Symbol;Acc:MGI:2385287]
ENSMUSG00000020170	Frs2	FRS2	ENSG00000166225	fibroblast growth factor receptor substrate 2 [Source:MGI Symbol;Acc:MGI:1100860]
ENSMUSG00000042015	Wdr41	WDR41	ENSG00000164253	WD repeat domain 41 [Source:MGI Symbol;Acc:MGI:2445123]
ENSMUSG00000046441	Cmtr2	CMTR2	ENSG00000180917	cap methyltransferase 2 [Source:MGI Symbol;Acc:MGI:2384580]
ENSMUSG00000054843	Atrnl1	ATRNL1	ENSG00000107518	attractin like 1 [Source:MGI Symbol;Acc:MGI:2147749]
ENSMUSG00000029047	Pex10	PEX10	ENSG00000157911	peroxisomal biogenesis factor 10 [Source:MGI Symbol;Acc:MGI:2684988]
ENSMUSG00000024981	Acsl5	ACSL5	ENSG00000197142	acyl-CoA synthetase long-chain family member 5 [Source:MGI Symbol;Acc:MGI:1919129]
ENSMUSG00000036733	Rbm42	RBM42	ENSG00000126254	RNA binding motif protein 42 [Source:MGI Symbol;Acc:MGI:1915285]
ENSMUSG00000050545	Fam228b	FAM228B	ENSG00000219626	family with sequence similarity 228, member B [Source:MGI Symbol;Acc:MGI:2442121]
ENSMUSG00000024998	Plce1	PLCE1	ENSG00000138193	phospholipase C, epsilon 1 [Source:MGI Symbol;Acc:MGI:1921305]
ENSMUSG00000029337	Fgf5	FGF5	ENSG00000138675	fibroblast growth factor 5 [Source:MGI Symbol;Acc:MGI:95519]
ENSMUSG00000025351	Cd63	CD63	ENSG00000135404	CD63 antigen [Source:MGI Symbol;Acc:MGI:99529]
ENSMUSG00000057895	Zfp105	ZNF35	ENSG00000169981	zinc finger protein 105 [Source:MGI Symbol;Acc:MGI:1277119]
ENSMUSG00000025280	Polr3a	POLR3A	ENSG00000148606	polymerase (RNA) III (DNA directed) polypeptide A [Source:MGI Symbol;Acc:MGI:2681836]
ENSMUSG00000029309	Sparcl1	SPARCL1	ENSG00000152583	SPARC-like 1 [Source:MGI Symbol;Acc:MGI:108110]
ENSMUSG00000021708	Rasgrf2	RASGRF2	ENSG00000113319	RAS protein-specific guanine nucleotide-releasing factor 2 [Source:MGI Symbol;Acc:MGI:109137]
ENSMUSG00000051346	Spryd4	SPRYD4	ENSG00000176422	SPRY domain containing 4 [Source:MGI Symbol;Acc:MGI:1913951]
ENSMUSG00000001229	Dpp9	DPP9	ENSG00000142002	dipeptidylpeptidase 9 [Source:MGI Symbol;Acc:MGI:2443967]
ENSMUSG00000034620	Rxylt1	RXYLT1	ENSG00000118600	ribitol xylosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2384919]
ENSMUSG00000034467	Dynlrb2	DYNLRB2	ENSG00000168589	dynein light chain roadblock-type 2 [Source:MGI Symbol;Acc:MGI:1922715]
ENSMUSG00000059213	Ddn	DDN	ENSG00000181418	dendrin [Source:MGI Symbol;Acc:MGI:108101]
ENSMUSG00000042909	Olfr648	OR52H1	ENSG00000181616	olfactory receptor 648 [Source:MGI Symbol;Acc:MGI:3030482]
ENSMUSG00000023980	Taf8	TAF8	ENSG00000137413	TATA-box binding protein associated factor 8 [Source:MGI Symbol;Acc:MGI:1926879]
ENSMUSG00000041881	Ndufa7	NDUFA7	ENSG00000267855	NADH:ubiquinone oxidoreductase subunit A7 [Source:MGI Symbol;Acc:MGI:1913666]
ENSMUSG00000022330	Osr2	OSR2	ENSG00000164920	odd-skipped related 2 [Source:MGI Symbol;Acc:MGI:1930813]
ENSMUSG00000027968	Larp7	LARP7	ENSG00000174720	La ribonucleoprotein domain family, member 7 [Source:MGI Symbol;Acc:MGI:107634]
ENSMUSG00000045631	Tmprss12	TMPRSS12	ENSG00000186452	transmembrane (C-terminal) protease, serine 12 [Source:MGI Symbol;Acc:MGI:1922252]
ENSMUSG00000030986	Dhx32	DHX32	ENSG00000089876	DEAH (Asp-Glu-Ala-His) box polypeptide 32 [Source:MGI Symbol;Acc:MGI:2141813]
ENSMUSG00000029701	Rbm28	RBM28	ENSG00000106344	RNA binding motif protein 28 [Source:MGI Symbol;Acc:MGI:2655711]
ENSMUSG00000030677	Kif22	KIF22	ENSG00000079616	kinesin family member 22 [Source:MGI Symbol;Acc:MGI:109233]
ENSMUSG00000061474	Mrps36	MRPS36	ENSG00000134056	mitochondrial ribosomal protein S36 [Source:MGI Symbol;Acc:MGI:1913378]
ENSMUSG00000028936	Rpl22	RPL22	ENSG00000116251	ribosomal protein L22 [Source:MGI Symbol;Acc:MGI:99262]
ENSMUSG00000029177	Cenpa	CENPA	ENSG00000115163	centromere protein A [Source:MGI Symbol;Acc:MGI:88375]
ENSMUSG00000041359	Tcl1	TCL1A	ENSG00000100721	T cell lymphoma breakpoint 1 [Source:MGI Symbol;Acc:MGI:1097166]
ENSMUSG00000040146	Rgl3	RGL3	ENSG00000205517	ral guanine nucleotide dissociation stimulator-like 3 [Source:MGI Symbol;Acc:MGI:1918996]
ENSMUSG00000023057	Fabp2	FABP2	ENSG00000145384	fatty acid binding protein 2, intestinal [Source:MGI Symbol;Acc:MGI:95478]
ENSMUSG00000042082	Arsb	ARSB	ENSG00000113273	arylsulfatase B [Source:MGI Symbol;Acc:MGI:88075]
ENSMUSG00000018820	Zfyve27	ZFYVE27	ENSG00000155256	zinc finger, FYVE domain containing 27 [Source:MGI Symbol;Acc:MGI:1919602]
ENSMUSG00000045733	Sprn	SPRN	ENSG00000203772	shadow of prion protein [Source:MGI Symbol;Acc:MGI:3582583]
ENSMUSG00000021065	Fut8	FUT8	ENSG00000033170	fucosyltransferase 8 [Source:MGI Symbol;Acc:MGI:1858901]
ENSMUSG00000024770	Lipn	LIPN	ENSG00000204020	lipase, family member N [Source:MGI Symbol;Acc:MGI:1917416]
ENSMUSG00000020361	Hspa4	HSPA4	ENSG00000170606	heat shock protein 4 [Source:MGI Symbol;Acc:MGI:1342292]
ENSMUSG00000032285	Dnaja4	DNAJA4	ENSG00000140403	DnaJ heat shock protein family (Hsp40) member A4 [Source:MGI Symbol;Acc:MGI:1927638]
ENSMUSG00000009575	Cbx5	CBX5	ENSG00000094916	chromobox 5 [Source:MGI Symbol;Acc:MGI:109372]
ENSMUSG00000020628	Trappc12	TRAPPC12	ENSG00000171853	trafficking protein particle complex 12 [Source:MGI Symbol;Acc:MGI:2445089]
ENSMUSG00000035780	Ugt2a3	UGT2A3	ENSG00000135220	UDP glucuronosyltransferase 2 family, polypeptide A3 [Source:MGI Symbol;Acc:MGI:1919344]
ENSMUSG00000013611	Snx31	SNX31	ENSG00000174226	sorting nexin 31 [Source:MGI Symbol;Acc:MGI:1913946]
ENSMUSG00000033409	Syce1l	SYCE1L	ENSG00000205078	synaptonemal complex central element protein 1 like [Source:MGI Symbol;Acc:MGI:1922247]
ENSMUSG00000030103	Bhlhe40	BHLHE40	ENSG00000134107	basic helix-loop-helix family, member e40 [Source:MGI Symbol;Acc:MGI:1097714]
ENSMUSG00000026806	Ddx31	DDX31	ENSG00000125485	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 31 [Source:MGI Symbol;Acc:MGI:2682639]
ENSMUSG00000038028	Tigar	TIGAR	ENSG00000078237	Trp53 induced glycolysis regulatory phosphatase [Source:MGI Symbol;Acc:MGI:2442752]
ENSMUSG00000058152	Chsy3	CHSY3	ENSG00000198108	chondroitin sulfate synthase 3 [Source:MGI Symbol;Acc:MGI:1926173]
ENSMUSG00000005506	Celf1	CELF1	ENSG00000149187	CUGBP, Elav-like family member 1 [Source:MGI Symbol;Acc:MGI:1342295]
ENSMUSG00000022361	Zhx1	ZHX1	ENSG00000165156	zinc fingers and homeoboxes 1 [Source:MGI Symbol;Acc:MGI:109271]
ENSMUSG00000000266	Mid2	MID2	ENSG00000080561	midline 2 [Source:MGI Symbol;Acc:MGI:1344333]
ENSMUSG00000045427	Hnrnph2	HNRNPH2	ENSG00000126945	heterogeneous nuclear ribonucleoprotein H2 [Source:MGI Symbol;Acc:MGI:1201779]
ENSMUSG00000025362	Rps26	RPS26	ENSG00000197728	ribosomal protein S26 [Source:MGI Symbol;Acc:MGI:1351628]
ENSMUSG00000004730	Adgre1	ADGRE1	ENSG00000174837	adhesion G protein-coupled receptor E1 [Source:MGI Symbol;Acc:MGI:106912]
ENSMUSG00000028751	Pla2g2e	PLA2G2E	ENSG00000188784	phospholipase A2, group IIE [Source:MGI Symbol;Acc:MGI:1349660]
ENSMUSG00000036572	Upf3b	UPF3B	ENSG00000125351	UPF3 regulator of nonsense transcripts homolog B (yeast) [Source:MGI Symbol;Acc:MGI:1915384]
ENSMUSG00000008384	Sertad1	SERTAD1	ENSG00000197019	SERTA domain containing 1 [Source:MGI Symbol;Acc:MGI:1913438]
ENSMUSG00000032212	Sltm	SLTM	ENSG00000137776	SAFB-like, transcription modulator [Source:MGI Symbol;Acc:MGI:1913910]
ENSMUSG00000031845	Bco1	BCO1	ENSG00000135697	beta-carotene oxygenase 1 [Source:MGI Symbol;Acc:MGI:1926923]
ENSMUSG00000028898	Trnau1ap	TRNAU1AP	ENSG00000180098	tRNA selenocysteine 1 associated protein 1 [Source:MGI Symbol;Acc:MGI:1919037]
ENSMUSG00000027719	Adad1	ADAD1	ENSG00000164113	adenosine deaminase domain containing 1 (testis specific) [Source:MGI Symbol;Acc:MGI:103258]
ENSMUSG00000027184	Caprin1	CAPRIN1	ENSG00000135387	cell cycle associated protein 1 [Source:MGI Symbol;Acc:MGI:1858234]
ENSMUSG00000035045	Zc3h12b	ZC3H12B	ENSG00000102053	zinc finger CCCH-type containing 12B [Source:MGI Symbol;Acc:MGI:2442133]
ENSMUSG00000031682	1700011L22Rik	C4orf51	ENSG00000237136	RIKEN cDNA 1700011L22 gene [Source:MGI Symbol;Acc:MGI:1914937]
ENSMUSG00000030990	Pgap2	PGAP2	ENSG00000148985	post-GPI attachment to proteins 2 [Source:MGI Symbol;Acc:MGI:2385286]
ENSMUSG00000036412	Arsi	ARSI	ENSG00000183876	arylsulfatase i [Source:MGI Symbol;Acc:MGI:2670959]
ENSMUSG00000031226	Pbdc1	PBDC1	ENSG00000102390	polysaccharide biosynthesis domain containing 1 [Source:MGI Symbol;Acc:MGI:1914933]
ENSMUSG00000051705	Senp8	SENP8	ENSG00000166192	SUMO/sentrin specific peptidase 8 [Source:MGI Symbol;Acc:MGI:1918849]
ENSMUSG00000055553	Kxd1	KXD1	ENSG00000105700	KxDL motif containing 1 [Source:MGI Symbol;Acc:MGI:1922870]
ENSMUSG00000012705	Retn	RETN	ENSG00000104918	resistin [Source:MGI Symbol;Acc:MGI:1888506]
ENSMUSG00000041936	Agrn	AGRN	ENSG00000188157	agrin [Source:MGI Symbol;Acc:MGI:87961]
ENSMUSG00000025188	Hps1	HPS1	ENSG00000107521	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1 [Source:MGI Symbol;Acc:MGI:2177763]
ENSMUSG00000030147	Clec4b1	CLEC4C	ENSG00000198178	C-type lectin domain family 4, member b1 [Source:MGI Symbol;Acc:MGI:1917060]
ENSMUSG00000044700	Tmem201	TMEM201	ENSG00000188807	transmembrane protein 201 [Source:MGI Symbol;Acc:MGI:1196277]
ENSMUSG00000056671	Prelid2	PRELID2	ENSG00000186314	PRELI domain containing 2 [Source:MGI Symbol;Acc:MGI:1924869]
ENSMUSG00000024247	Pkdcc	PKDCC	ENSG00000162878	protein kinase domain containing, cytoplasmic [Source:MGI Symbol;Acc:MGI:2147077]
ENSMUSG00000039070	Cpa4	CPA4	ENSG00000128510	carboxypeptidase A4 [Source:MGI Symbol;Acc:MGI:1919041]
ENSMUSG00000025774	Crisp4	CRISP1	ENSG00000124812	cysteine-rich secretory protein 4 [Source:MGI Symbol;Acc:MGI:1925331]
ENSMUSG00000028972	Car6	CA6	ENSG00000131686	carbonic anhydrase 6 [Source:MGI Symbol;Acc:MGI:1333786]
ENSMUSG00000032199	Polr2m	POLR2M	ENSG00000255529	polymerase (RNA) II (DNA directed) polypeptide M [Source:MGI Symbol;Acc:MGI:107282]
ENSMUSG00000045435	Tmem60	TMEM60	ENSG00000135211	transmembrane protein 60 [Source:MGI Symbol;Acc:MGI:2673965]
ENSMUSG00000007950	Abhd8	ABHD8	ENSG00000127220	abhydrolase domain containing 8 [Source:MGI Symbol;Acc:MGI:1918946]
ENSMUSG00000030968	Pdilt	PDILT	ENSG00000169340	protein disulfide isomerase-like, testis expressed [Source:MGI Symbol;Acc:MGI:1919080]
ENSMUSG00000029569	Tmem168	TMEM168	ENSG00000146802	transmembrane protein 168 [Source:MGI Symbol;Acc:MGI:1921794]
ENSMUSG00000023952	Gtpbp2	GTPBP2	ENSG00000172432	GTP binding protein 2 [Source:MGI Symbol;Acc:MGI:1860138]
ENSMUSG00000039656	Rxrb	RXRB	ENSG00000204231	retinoid X receptor beta [Source:MGI Symbol;Acc:MGI:98215]
ENSMUSG00000021039	Snw1	SNW1	ENSG00000100603	SNW domain containing 1 [Source:MGI Symbol;Acc:MGI:1913604]
ENSMUSG00000040514	Tex47	TEX47	ENSG00000164645	testis expressed 47 [Source:MGI Symbol;Acc:MGI:1918170]
ENSMUSG00000052303	Mrgpra6	MRGPRX3	ENSG00000179826	MAS-related GPR, member A6 [Source:MGI Symbol;Acc:MGI:3033107]
ENSMUSG00000052303	Mrgpra6	MRGPRX4	ENSG00000179817	MAS-related GPR, member A6 [Source:MGI Symbol;Acc:MGI:3033107]
ENSMUSG00000052303	Mrgpra6	MRGPRX1	ENSG00000170255	MAS-related GPR, member A6 [Source:MGI Symbol;Acc:MGI:3033107]
ENSMUSG00000052303	Mrgpra6	MRGPRX2	ENSG00000183695	MAS-related GPR, member A6 [Source:MGI Symbol;Acc:MGI:3033107]
ENSMUSG00000019878	Hsf2	HSF2	ENSG00000025156	heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239]
ENSMUSG00000030199	Etv6	ETV6	ENSG00000139083	ets variant 6 [Source:MGI Symbol;Acc:MGI:109336]
ENSMUSG00000024299	Adamts10	ADAMTS10	ENSG00000142303	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 10 [Source:MGI Symbol;Acc:MGI:2449112]
ENSMUSG00000003033	Ap1m1	AP1M1	ENSG00000072958	adaptor-related protein complex AP-1, mu subunit 1 [Source:MGI Symbol;Acc:MGI:102776]
ENSMUSG00000061082	Plac1	PLAC1	ENSG00000170965	placental specific protein 1 [Source:MGI Symbol;Acc:MGI:1926287]
ENSMUSG00000040121	Rep15	REP15	ENSG00000174236	RAB15 effector protein [Source:MGI Symbol;Acc:MGI:1913782]
ENSMUSG00000029699	Ssc4d	SSC4D	ENSG00000146700	scavenger receptor cysteine rich family, 4 domains [Source:MGI Symbol;Acc:MGI:1924709]
ENSMUSG00000028860	Sytl1	SYTL1	ENSG00000142765	synaptotagmin-like 1 [Source:MGI Symbol;Acc:MGI:1933365]
ENSMUSG00000032936	Camkv	CAMKV	ENSG00000164076	CaM kinase-like vesicle-associated [Source:MGI Symbol;Acc:MGI:2384296]
ENSMUSG00000036117	Il5	IL5	ENSG00000113525	interleukin 5 [Source:MGI Symbol;Acc:MGI:96557]
ENSMUSG00000023143	Nagpa	NAGPA	ENSG00000103174	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:MGI Symbol;Acc:MGI:1351598]
ENSMUSG00000020640	Itsn2	ITSN2	ENSG00000198399	intersectin 2 [Source:MGI Symbol;Acc:MGI:1338049]
ENSMUSG00000020520	Galnt10	GALNT10	ENSG00000164574	polypeptide N-acetylgalactosaminyltransferase 10 [Source:MGI Symbol;Acc:MGI:1890480]
ENSMUSG00000035914	Cd276	CD276	ENSG00000103855	CD276 antigen [Source:MGI Symbol;Acc:MGI:2183926]
ENSMUSG00000023930	Crisp2	CRISP2	ENSG00000124490	cysteine-rich secretory protein 2 [Source:MGI Symbol;Acc:MGI:98815]
ENSMUSG00000021007	Spata7	SPATA7	ENSG00000042317	spermatogenesis associated 7 [Source:MGI Symbol;Acc:MGI:2144877]
